Mahesh Kaushik Stock Market Data Bank  Updated Till Sept 2024,,,,,,,,,,,,,,,,,,,,,,
BSE Code,Company Name          ,Sector,Face Value,Total Equity Capital,Total Share Cr.,Book Value,Sales in Cr.,Net Sale Par Share,Net Profit Cr.,EPS,Dividend Rupees,D/E ratio,RONW %,Promoters %,Pledged %,Institutional %,Market Cap,Price ,52 Week High,52 Week Low,52 Week High/ Low Ratio,Entprise Value
524324,Seya Industries Ltd.,Chemicals,10,26.57,2.66,311.44,28.37,10.68,0.89,-1.31,0,0.93,-2.93,64.5,0,0.06,71.53,26.92,36.67,18.82,1.95,841.07
539199,SG Finserve Ltd.,Finance - NBFC,10,54.98,5.50,151.01,189.72,34.51,78.58,14.29,0,1.2,11.94,46.99,0,1.99,2774.91,492.4,600,325,1.85,3654.45
512329,SG Mart Ltd.,Trading,1,11.15,11.15,100.6,2682.9,240.62,60.94,5.47,0,0.18,12.1,40.97,0,6.16,4855.34,436.95,12770,358,35.67,3911.78
531812,SGN Telecoms Ltd.,Cable,1,8.08,8.08,0.05,0,0.00,-0.62,-0.08,0,0,-12.91,24.49,0,0.01,8.32,1.01,1.15,0.51,2.25,8.28
539450,SH Kelkar And Company Ltd.,Chemicals,10,138.42,13.84,48.17,1929.99,139.43,123.55,6.81,0.75,0.1,13.46,58.75,3.61,8.98,3646.7,263.45,276.7,128.7,2.15,3700
513436,Shah Alloys Ltd.,Steel & Iron Products,10,19.8,1.98,29.7,613.24,309.72,-18.64,1.3,0,1.14,10.94,53.78,0,0,159.79,79.07,94,49.47,1.90,239.77
519031,Shah Foods Ltd.,Consumer Food,10,0.6,0.06,-12.42,0,0.00,-0.22,-3.65,0,-1.56,0,49.55,0,0,13.91,232.85,267.75,147.5,1.82,14.95
533275,Shah Metacorp Ltd.,Steel & Iron Products,1,41.93,41.93,1.66,96.77,2.31,4.26,0.1,0,3.82,0,36.18,0,0,299.46,5.02,7.4,2.51,2.95,335.66
526508,Shahi Shipping Ltd.,Shipping,10,14.49,1.45,4.24,12.43,8.58,2.59,1.78,0,2.74,13.25,73.11,0,0,32.47,21.96,29.03,4.99,5.82,37.49
542862,Shahlon Silk Industries Ltd.,Textile,2,17.86,8.93,11.07,310.88,34.81,3.98,0.45,0,1.39,4.1,72.05,0,5.59,214.15,24.18,30.79,12.31,2.50,345.94
501423,Shaily Engineering Plastics Ltd.,Plastic Products,2,9.17,4.59,95.96,643.87,140.43,57.29,7.88,1,0.48,8.75,43.81,0,11.53,4483.78,984.75,1900,309.45,6.14,4683.57
526841,Shakti Press Ltd.,Printing And Publishing,10,3.52,0.35,53.28,11.58,32.90,0.48,1.36,0,0.69,3.93,59.05,0,2.53,11.55,36.09,44.19,11.32,3.90,23.23
531431,Shakti Pumps (India) Ltd.,Compressors / Pumps,10,20.04,2.00,382.59,1370.74,684.00,141.71,58.47,4,0.2,6.8,51.58,0,9.16,8434.88,4041.6,5089.3,814.8,6.25,8329.81
540797,Shalby Ltd.,Hospital & Healthcare Services,10,107.31,10.73,101.22,933.75,87.01,83.5,9.68,1.2,0.03,8.61,74.25,0,5.41,3049.66,276.7,333.85,212.05,1.57,3154.45
511754,Shalibhadra Finance Ltd.,Finance - NBFC,10,7,0.70,190.6,32.78,46.83,11.97,17.1,1.2,0.73,13.22,60,0,0,587.06,754.2,803.7,327,2.46,628.03
539895,Shalimar Agencies Ltd.,Finance - Investment,10,3,0.30,9.3,0,0.00,-0.05,-0.17,0,0,-2.96,62.24,0,0,13.8,46,56.58,37.01,1.53,13.22
509874,Shalimar Paints Ltd.,Paints,2,16.74,8.37,41.85,534.91,63.91,-73.85,-8.81,0,0.46,-11.39,75.73,50.1,0.05,1204.6,140.3,225.65,132.1,1.71,1251.67
512499,Shalimar Productions Ltd.,"Film Production, Distribution & Entertainment",1,98.43,98.43,1.03,2.09,0.02,0.07,0,0,0,0.07,6.03,0,0,63,0.63,0.76,0.49,1.55,63.64
532455,Shalimar Wires Industries Ltd.,Metal - Non Ferrous,2,8.55,4.28,8.28,128.5,30.06,1.47,0.34,0,2.59,4.37,65.64,29.59,1.65,137.41,30.63,38.88,17.18,2.26,223.01
531240,Shamrock Industrial Company Ltd.,Pharmaceuticals & Drugs,10,5.43,0.54,3.08,0.11,0.20,-0.04,-0.07,0,0,-7,42.98,0,0,5.59,10.3,14.62,3.75,3.90,4.66
540259,Shangar Decor Ltd.,Business Support,5,6.12,1.22,6.1,12.99,10.61,0.75,0.61,0,1.48,3.1,22.96,0,0,10.18,8.16,10.09,3.7,2.73,16.8
542232,Shankar Lal Rampal Dye-Chem Ltd.,Trading,10,63.97,6.40,15.95,287.73,44.98,6.48,1.01,0,0.06,6.81,73.84,0,0,673.89,101.85,139.5,87.95,1.59,676.52
540425,Shankara Building Products Ltd.,Steel & Iron Products,10,24.25,2.43,254.25,4828.44,1991.11,81.13,28.81,3,0.13,13.53,49.22,0,15.08,1378.33,564.45,835.3,562,1.49,1424.29
512297,Shantai Industries Ltd.,Textile,10,1.5,0.15,49.22,1.29,8.60,-0.06,-0.43,0,0,-0.85,74.4,0,0,8.33,55.53,55.53,20.8,2.67,7.8
522034,Shanthi Gears Ltd.,Auto Ancillary,1,7.67,7.67,47.84,536.05,69.89,82.25,10.72,5,0,25.4,70.47,0,3.98,4583.77,585.35,703.55,399.95,1.76,4575.86
539921,Shanti Educational Initiatives Ltd.,Educational Institutions,1,16.1,16.10,4.1,19.05,1.18,3.47,0.2,0,0.02,5.14,64.46,0,18.62,2311.16,149.65,156.7,52.01,3.01,2311.55
539584,Sharanam Infraproject and Trading Ltd.,Trading,1,12,12.00,0.9,1.76,0.15,0.03,0,0,0.06,0.37,0,0,0,9.6,0.77,1.45,0.47,3.09,10.24
519397,Sharat Industries Ltd.,Consumer Food,10,23.91,2.39,34.27,302.16,126.37,5.87,2.46,0.25,1.13,8.78,38.95,0,0.36,197.32,49.01,83.7,41,2.04,287.77
538666,Sharda Cropchem Ltd.,Pesticides & Agrochemicals,10,90.22,9.02,236.04,3163.03,350.59,31.91,15.16,3,0,6.65,74.82,0,14.89,5065.43,547,636.7,318,2.00,5032.03
513548,Sharda Ispat Ltd.,Metal - Ferrous,10,5.08,0.51,107.63,227.27,447.38,13.97,27.52,0,0.47,11.55,74.97,0,0,207.59,391.55,752.2,125.4,6.00,227.24
535602,Sharda Motor Industries Ltd.,Auto Ancillary,2,5.95,2.98,319.27,2809.26,944.29,294.9,99.19,9.92,0,29.74,64.31,0,11.75,7053.54,2442.95,2955.9,864.75,3.42,6788.9
512393,Shardul Securities Ltd.,Finance - NBFC,10,17.5,1.75,369.5,172.91,98.81,97.81,53.83,0,0.02,20.6,74.84,0,0,697.49,406.55,441.65,99,4.46,703.05
540725,Share India Securities Ltd.,Finance - Stock Broking,2,38.29,19.15,85.07,1482.81,77.45,425.76,78.97,9,0.18,30.57,51.32,19.38,2.18,6479.99,301.6,2039.95,278.2,7.33,4832.44
540786,Sharika Enterprises Ltd.,Engineering,5,21.65,4.33,5.51,78.42,18.11,1.53,0.52,0,0.49,-12.08,55.16,0,0,92.84,21.38,32.48,5.47,5.94,100.14
524548,Sharma East India Hospitals & Medical Research Ltd.,Hospital & Healthcare Services,10,3.28,0.33,32.31,18.52,56.46,0.66,2.02,0,0.79,9.06,53.63,0,0,33.92,101.25,120.8,22.5,5.37,38.45
523449,Sharp India Ltd.,Air Conditioners,10,25.94,2.59,-38.5,0,0.00,-17.85,-6.88,0,-1.01,0,75,0,0.01,215.57,83.09,91.4,45.2,2.02,314.01
538212,Sharp Investments Ltd.,Finance - Investment,1,24.21,24.21,1.17,0.26,0.01,0,0,0,0,0,25.63,0,0,18.88,0.79,0.97,0.51,1.90,15.52
543341,Sharpline Broadcast Ltd.,TV Broadcasting & Software Production,10,16.78,1.68,11.42,31.49,18.77,1.54,0.92,0,0.47,8.63,29.68,0,0,12.72,7.6,13.23,5.03,2.63,22.96
540221,Shashank Traders Ltd.,Trading,10,3.09,0.31,7.55,0,0.00,-0.16,-0.51,0,0,-9.58,26.65,0,0,7.49,24.21,24.21,15.12,1.60,10.34
540147,Shashijit Infraprojects Ltd.,Construction - Real Estate,2,10.34,5.17,2.31,27.35,5.29,-0.61,0.06,0,1.02,3.9,51.16,0,0.91,17.69,3.38,44.18,3.42,12.92,28.92
540203,Sheela Foam Ltd.,Household & Personal Products,5,54.35,10.87,248.76,2982.31,274.36,194.51,15.48,0,0.36,8.34,65.48,0,29.8,10085.48,931.25,1297.35,856.05,1.52,11029.02
540757,Sheetal Cool Products Ltd.,Consumer Food,10,10.5,1.05,116.16,352.71,335.91,20.84,19.85,0,0.73,20.02,65.59,0,0.39,406.4,379,633.9,319.75,1.98,484.93
533301,Shekhawati Industries Ltd.,Textile - Spinning,10,34.47,3.45,2.79,76.75,22.27,153.99,4.47,0,0,0,57.81,0,0,260.15,73.97,85.17,0.51,167.00,259.8
526839,Shelter Infra Projects Ltd.,Engineering - Construction,10,3.57,0.36,10.29,1.64,4.59,-0.19,-0.54,0,4.75,-10.6,55.5,0,0,4.29,11.5,14.93,8.2,1.82,21.2
538685,Shemaroo Entertainment Ltd.,"Film Production, Distribution & Entertainment",10,27.23,2.72,195.61,707.2,259.71,-39.92,-15.66,0,0.61,-7.44,65.67,0,0,511.61,179.15,239.8,122,1.97,849.64
526117,Shervani Industrial Syndicate Ltd.,Construction - Real Estate,10,2.59,0.26,358.24,142.7,550.97,29.9,114.86,0,0.01,4.21,62.07,0,0,145.14,564,800,422,1.90,161.49
539111,Sheshadri Industries Ltd.,Textile - Spinning,10,4.96,0.50,-40.05,25.23,50.87,-2.53,-5.1,0,-1.89,0,58.5,0,0.01,7.43,14.87,18.8,11.7,1.61,35.38
526137,Shetron Ltd.,Engineering - Industrial Equipments,10,9,0.90,64.39,164.75,183.06,1.79,7.26,1,1.15,12.23,64.18,0,0,114.66,125,153.7,84.5,1.82,173.83
531201,Shilchar Technologies Ltd.,Electric Equipment,10,7.63,0.76,306.25,396.88,520.16,91.89,120.48,12.5,0,55.52,64.01,0,3.63,4499.47,5713.95,6925,1420.15,4.88,4439.31
513709,Shilp Gravures Ltd.,Engineering - Industrial Equipments,10,6.15,0.62,165.4,87.48,142.24,11.42,18.23,2.1,0.01,8.93,60.82,0,0,103.9,161.5,208,113.5,1.83,104.35
530549,Shilpa Medicare Ltd.,Pharmaceuticals & Drugs,1,8.68,8.68,273.14,1151.6,132.67,36.73,3.1,0,0.07,1.26,44.39,40.13,16.69,8846.17,860,959.95,296.45,3.24,8985.59
544142,Shipping Corporation of India Land and Assets Ltd.,Shipping,10,465.8,46.58,69.42,17.22,0.37,47.49,1.02,0,0,1.49,63.75,0,8.28,3422.23,71.59,108.56,35.65,3.05,3418.93
523598,Shipping Corporation Of India Ltd.,Shipping,10,465.8,46.58,155.66,5046.53,108.34,611.18,13.14,0.5,0.42,9.18,63.75,0,13.25,11507.56,240,384.8,128.35,3.00,13086.81
540693,Shish Industries Ltd.,Plastic Products,10,35.01,3.50,19.35,85.74,24.49,8,2.41,0,0.22,22.53,65.71,0,0,395.89,108.8,172.05,99,1.74,401.41
532323,Shiva Cement Ltd.,Cement & Construction Materials,2,39,19.50,7.85,346.73,17.78,-68.32,-3.5,0,-9.7,0,66.44,0,0.18,1403.61,47.35,64.8,38.65,1.68,2816.88
530433,Shiva Global Agro Industries Ltd.,Fertilizers,10,9.99,1.00,61.67,364.27,364.63,-25.3,-9.73,0,0.62,6.94,59.96,0,0.02,42.26,42.01,81.4,37.05,2.20,64.09
540961,Shiva Mills Ltd.,Textile,10,8.64,0.86,110.31,157.92,182.78,-3.25,-3.76,0,0.11,-3.31,74.94,0,0.38,80.99,92.71,117.6,71.5,1.64,90.66
521003,Shiva Suitings Ltd.,Trading,10,1.55,0.16,13.12,3.78,24.39,0.05,0.32,0,0,5.14,0.01,0,0,4.48,30.35,35.42,19.56,1.81,4.47
511108,Shiva Texyarn Ltd.,Textile - Spinning,10,12.96,1.30,95.76,335.28,258.70,-10.77,-8.55,0,0.78,-8.63,74.04,0,0.24,239.81,185,222.8,120.05,1.86,331.2
522237,Shivagrico Implements Ltd.,Engineering,10,5.01,0.50,14.84,43.6,87.03,0.07,0.14,0,2.59,0.96,61.79,0,0.87,12.81,24.32,33.29,17.97,1.85,30.41
513097,Shivalik Bimetal Controls Ltd.,Metal - Non Ferrous,2,11.52,5.76,59.76,508.93,88.36,80.94,14.08,1.7,0.1,27.84,51.14,0,5.06,3451.07,573,694,460.9,1.51,3444.79
539148,Shivalik Rasayan Ltd.,Pesticides & Agrochemicals,5,7.78,1.56,235.25,272.98,175.44,18.07,5.51,0.5,0.15,5.77,47.95,0,3.03,833.65,554.75,776.55,498,1.56,855.96
532776,Shivam Autotech Ltd.,Auto Ancillary,2,24.44,12.22,3.7,469.66,38.43,-50.19,-4.11,0,4.03,-28.56,74.8,0,0.03,577.13,47.9,64.86,28.13,2.31,959.91
539593,Shivansh Finserve Ltd.,Trading,10,6.24,0.62,10.59,0.46,0.74,0.05,-0.16,0,0.9,1.59,0.59,0,0,2.6,3.98,8.17,3.66,2.23,7.55
532638,Shoppers Stop Ltd.,Retailing,5,54.98,11.00,26.37,4316.59,392.56,77.25,6.72,0,0.4,27.8,65.58,6.44,29.64,9386.64,863,943.65,623,1.51,9495.23
531771,Shraddha Prime Projects Ltd.,Engineering - Industrial Equipments,10,20.2,2.02,26.93,83.81,41.49,6.57,3.23,0,55.33,0,75,0,0,393.71,191.05,213,36.5,5.84,454.32
543976,Shradha AI Technologies Ltd.,Trading,5,12.19,2.44,23.6,17.27,7.08,6.39,2.62,0,0,13.14,74.66,0,0,182.42,74.47,106.82,26.51,4.03,172.27
538795,Shree Ajit Pulp & Paper Ltd.,Paper & Paper Products,10,7.5,0.75,258.3,294.51,392.68,7.92,10.52,0,0.84,5.72,59.39,0,0,200.12,227,439.5,174.1,2.52,425.52
521131,Shree Bhavya Fabrics Ltd,Textile,10,9.5,0.95,35.36,170.59,179.57,1.93,2.03,0,1.89,5.08,47.27,19.03,0,23.09,23.5,33.24,16.65,2.00,79.08
500387,Shree Cement Ltd.,Cement & Construction Materials,10,36.08,3.61,5737.74,20520.98,5687.63,2396.16,684.16,105,0.07,12.77,62.55,0,24.87,90259.6,24883.1,30710.2,23714,1.30,91436.14
502180,Shree Digvijay Cement Company Ltd.,Cement & Construction Materials,10,147.41,14.74,26.62,792.11,53.74,87.78,5.95,3,0,24.89,54.83,0,2.15,1419.53,94,123.79,83,1.49,1405.69
539470,Shree Ganesh Bio-Tech (India) Ltd.,Agriculture,1,39.86,39.86,1.59,20.28,0.51,0.62,0.02,0,0,3.32,0,0,1.42,44.25,1.09,1.89,0.7,2.70,43.82
530797,Shree Ganesh Elastoplast Ltd.,Trading,10,5.5,0.55,12.08,23.57,42.85,1.63,0,0,0.05,-7.24,13.46,0,2.73,17.67,32.12,37.2,10.89,3.42,14.38
540737,Shree Ganesh Remedies Ltd.,Pharmaceuticals & Drugs,10,12.58,1.26,98.21,125.9,100.08,28.11,22.35,0,0.38,22.62,69.33,0,0.01,1099.66,874.9,950.05,461.05,2.06,1119.78
537709,Shree Hanuman Sugar & Industries Ltd.,Sugar,10,18.5,1.85,82.8,0,0.00,-0.26,-0.14,0,0.36,-0.17,15.32,0,0.02,14.23,7.54,16.9,5.6,3.02,69.86
524336,Shree Hari Chemicals Export Ltd.,Chemicals,10,4.45,0.45,46.1,138.33,310.85,2.3,5.16,0,1.66,-71.36,49.27,0,0,45.13,99,114.08,45.36,2.51,68.1
516106,Shree Karthik Papers Ltd.,Paper & Paper Products,5,9.55,1.91,1.38,64.84,33.95,0.34,0.18,0,12.68,22.79,74.52,0,0.65,21.63,12.84,15.98,7.88,2.03,44.6
500388,Shree Krishna Paper Mills & Industries Ltd.,Paper & Paper Products,10,13.52,1.35,24.01,144.35,106.77,0.38,0.28,0,0.89,48.26,42.25,35.65,0,55.44,41,60.54,25.7,2.36,78.45
503863,Shree Manufacturing Company Ltd.,Textile - Spinning,10,8.3,0.83,-3.3,0,0.00,-0.34,-0.4,0,-0.71,0,74.8,0,5.21,6.81,7.86,16.69,7.23,2.31,8.84
531962,Shree Metalloys Ltd.,Trading,10,5.26,0.53,17.03,94.54,179.73,0.51,0.96,0,0,7.77,67.36,0,0,23.08,40.32,50.57,26.52,1.91,19.79
527005,Shree Pacetronix Ltd.,Medical Equipment/Supplies/Accessories,10,3.6,0.36,37.58,22.04,61.22,3.36,9.33,0,0.22,39.74,24.25,3.58,0,60.25,164,391.9,138,2.84,63.81
533110,Shree Precoated Steels Ltd.,Engineering - Construction,10,4.14,0.41,-4.06,0,0.00,-0.58,-1.4,0,0,0,53.44,0.85,0,9.14,23.17,23.94,8.28,2.89,9.14
539334,Shree Pushkar Chemicals & Fertilisers Ltd.,Dyes & Pigments,10,31.63,3.16,125.6,726.17,229.58,37.06,8.47,1.5,0.06,3.88,68.6,0,1.6,828.82,252,280.1,155,1.81,889.93
503837,Shree Rajasthan Syntex Ltd.,Textile - Manmade  Fibres,10,28.01,2.80,3.65,25.29,9.03,112.15,40.04,0,-0.82,0,51.07,0,0.01,51.32,17.96,24.2,5.78,4.19,64.85
532310,Shree Rama Multi-Tech Ltd.,Plastic Products,5,66.76,13.35,8.01,177.7,13.31,9.96,0.75,0,0.12,15.05,61.57,0,0,385.07,28.3,35.51,18.65,1.90,394.33
500356,Shree Rama Newsprint Ltd.,Paper & Paper Products,10,147.52,14.75,6.8,47.04,3.19,-48.36,-2.23,0,2.57,0.96,74.76,0,1.62,310.83,20.5,25.25,13.1,1.93,674.63
532670,Shree Renuka Sugars Ltd.,Sugar,1,212.8,212.80,-5.62,11319,53.19,-627.2,-2.63,0,-4.18,0,62.48,0,13.52,10076.27,47.18,57.25,36.69,1.56,14468.05
538975,Shree Securities Ltd.,Finance - Investment,1,79.8,79.80,-0.44,0.7,0.01,-59.37,-0.74,0,0,-0.88,0.44,0,0,27.93,0.35,0.57,0.31,1.84,24.77
513488,Shree Steel Wire Ropes Ltd.,Steel & Iron Products,10,3.31,0.33,40.7,9.96,30.09,-0.15,-0.45,0,0,-1.11,30.71,0,0,12.64,37.55,50.8,32.1,1.58,8.99
540738,Shreeji Translogistics Ltd.,Logistics,2,13.98,6.99,8.08,253.79,36.31,16.37,2.33,0.1,1.13,26.55,63.41,0,0,169.19,23.99,78,21.54,3.62,193.7
532007,Shreevatsa Finance & Leasing Ltd.,Finance - NBFC,10,10.1,1.01,22.19,0.87,0.86,0.44,0.43,0,0,1.74,75,0,0,25.15,24.5,27.78,12.97,2.14,24.45
516016,Shreyans Industries Ltd.,Paper & Paper Products,10,13.82,1.38,287.12,699.17,505.91,87.42,63.23,5,0.08,25.53,50.53,0,0.34,360.68,251.6,347.2,165.05,2.10,386.29
526335,Shreyas Intermediates Ltd.,Dyes & Pigments,10,70.85,7.09,1.92,0,0.00,-1.58,-0.22,0,0.4,-9.59,57.21,5.74,9.46,69.86,9.81,14.26,8.56,1.67,77.55
520151,Shreyas Shipping & Logistics Ltd.,Shipping,10,21.96,2.20,349.99,282.39,128.59,-51.02,-23.23,0.15,0.53,-6.44,70.44,0,0,676.18,314.9,506,231.15,2.19,1064.31
526981,Shri Bajrang Alliance Ltd.,Engineering - Industrial Equipments,10,9,0.90,62.37,569.92,633.24,3.13,3.47,0,1.04,11.13,63.97,0,0,214.25,237.55,353,207.9,1.70,272.27
503804,Shri Dinesh Mills Ltd.,Textile,10,5.6,0.56,358.55,101.14,180.61,45.92,85.52,30,0.03,27.19,49.79,0,0.06,256.87,449.55,568.4,441,1.29,260.9
523309,Shri Gang Industries & Allied Products Ltd.,Edible Oil,10,17.93,1.79,-15.41,288.65,160.99,14.79,8.25,0,-2.78,0,36.3,7.8,0.63,146.69,78.8,168.5,58.81,2.87,272.12
512453,Shri Jagdamba Polymers Ltd.,Plastic Products,1,0.88,0.88,290.69,361.94,411.30,32.27,36.84,0,0.09,15.15,72.94,0,4.69,707.91,811.4,1020,490.5,2.08,708.55
530977,Shri Keshav Cements & Infra Ltd.,Cement & Construction Materials,10,17.51,1.75,59.53,126.45,72.22,9.13,5.21,0,3.71,8.27,60.99,0,4.43,404.46,228,319.25,129.6,2.46,582.89
531080,Shri Krishna Devcon Ltd.,Construction - Real Estate,10,28,2.80,29.63,25.45,9.09,4.45,1.59,0,0.7,6.45,54.88,0,0,113.4,39.25,68.1,28.06,2.43,158.68
538897,Shri Niwas Leasing And Finance Ltd.,Finance - Investment,10,4,0.40,5.29,0.47,1.18,-1.38,-3.44,0,0.1,-48.41,1.94,0,0,8.51,21.29,21.29,15,1.42,7.58
538092,Shri Vasuprada Plantations Ltd.,Tea/Coffee,10,8.28,0.83,143.38,107.62,129.98,-6.58,-10.03,0,0.41,-6.32,74.89,0,2.29,81.19,92.64,109.9,67.44,1.63,133.09
543373,Shri Venkatesh Refineries Ltd.,Solvent  Extraction,10,22.12,2.21,31.46,575.23,260.05,15.03,6.79,0,1.47,31.24,73.53,0,0,322.83,142,218,68.5,3.18,447.56
508961,Shricon Industries Ltd.,Finance - Investment,10,1.24,0.12,36.42,0.57,4.60,0.87,7.02,0,0,22.36,70.84,0,0,27.28,218.9,310.6,43.18,7.19,26.75
531359,Shriram Asset Management Company Ltd.,Finance - Asset Management,10,13.02,1.30,56.59,7.94,6.10,-6.86,-5.27,0,0,-17.71,62.55,0,0,643.42,483.05,697,183.1,3.81,643.2
511218,Shriram Finance Ltd.,Finance - NBFC,10,375.79,37.58,1342.59,36379.52,968.08,7391.11,191.34,45,3.83,15.7,25.41,0,69.52,134404.89,3525,3590.3,1760.9,2.04,309433.39
543419,Shriram Properties Ltd.,Construction - Real Estate,10,170.33,17.03,95.05,864.53,50.76,94.96,5.66,0,0.17,6.05,27.94,0,4.29,2163.48,128.5,147.5,81.84,1.80,2424.73
511411,Shristi Infrastructure Development Corporation Ltd.,Construction - Real Estate,10,22.2,2.22,-23.04,115.39,51.98,-18.68,-8.29,0,-8.73,0,74.95,13.87,0,127.25,60.18,70,22.55,3.10,533.53
511493,Shrydus Industries Ltd.,Finance - Investment,10,12,1.20,13.13,9.46,7.88,0.53,0.44,0,1.83,13.35,25.86,0,0,55.99,17.4,37.5,14.2,2.64,66.87
542019,Shubham Polyspin Ltd.,Textile,10,12.12,1.21,12.79,49.15,40.55,0.86,0.71,0,0.59,5.8,72.78,0,0,32.14,25.9,42.66,16.51,2.58,39.07
531506,Shukra Bullions Ltd.,Diamond  &  Jewellery,10,5.01,0.50,2.41,0.59,1.18,0.02,0.03,0,0,0.61,57.18,0,4.98,10.94,20.73,37.7,5.71,6.60,10.83
523790,Shukra Jewellery Ltd.,Diamond  &  Jewellery,10,13.57,1.36,27.57,4.78,3.52,0.06,0.04,0,0.01,0,44.31,0,0.6,11.41,7.99,11.62,3.2,3.63,11.94
524632,Shukra Pharmaceuticals Ltd.,Pharmaceuticals & Drugs,10,10.95,1.10,20.77,74.57,68.10,18.54,16.93,1,0.2,21.16,50.96,0,0.11,275.95,63,388,59.02,6.57,269.13
539252,Shyam Century Ferrous Ltd.,Ferro & Silica Manganese,1,21.22,21.22,7.47,87.25,4.11,-0.03,0.03,0,0.01,15.88,51.38,0,0.04,366.85,17.27,32.29,16,2.02,285.98
543299,Shyam Metalics And Energy Ltd.,Steel & Iron Products,10,278.04,27.80,206.62,13195.22,474.58,1028.88,12.64,2.7,0.02,7.43,74.59,0,7.63,24845.53,880,909,420.5,2.16,24923.25
517411,Shyam Telecom Ltd.,Telecommunication - Equipment,10,11.27,1.13,-23.61,335.06,297.30,-27.4,-2.77,0,0,0,66.16,0,0,15.79,13.79,19.89,6.53,3.05,15.65
531219,Shyama Infosys Ltd.,Business Support,10,10.06,1.01,9.9,0.21,0.21,0.11,0.11,0,0.03,1.1,0,0,0,7.53,7.48,8,1.99,4.02,7.5
505515,Shyamkamal Investments Ltd.,Finance - NBFC,10,10.14,1.01,5.17,0,0.00,-0.21,-0.21,0,0.09,-7.54,2.12,0,0,16.18,12.08,13.93,3.31,4.21,16.4
530907,SI Capital & Financial Services Ltd.,Finance - Investment,10,3.6,0.36,9.16,1.73,4.81,-0.72,-1.99,0,0.73,-3.58,40.96,0,0.2,18.41,42.95,40.91,24.49,1.67,19.31
520141,Sibar Auto Parts Ltd.,Auto Ancillary,10,16.52,1.65,5.69,19.88,12.03,-1.39,-0.84,0,0.35,0.53,48.02,0,0,21.37,12.46,18,7.25,2.48,22.53
533014,Sicagen India Ltd.,Trading,10,39.57,3.96,109.91,795.45,201.02,10.49,2.26,0.6,0.11,4.17,55.46,0,7.94,401.38,98.63,118.8,40.15,2.96,403.68
520086,Sical Logistics Ltd.,Logistics,10,65.25,6.53,8.21,221.09,33.88,-28.3,-7.04,0,3.23,0,93.79,0,0.02,1215.92,186.35,300.6,99.12,3.03,1533.57
530439,Siddha Ventures Ltd.,Finance - Investment,10,10,1.00,39.02,0.29,0.29,0.79,0.8,0,0,77.69,5.76,0,0.19,9.72,9.9,15.81,7.1,2.23,9.7
526877,Siddheswari Garments Ltd.,Textile,10,3.31,0.33,80.6,0,0.00,0.01,0.04,0,0,-0.01,0.05,0,0,5.51,17.47,20.82,7.38,2.82,4.89
500550,Siemens Ltd.,Electric Equipment,2,71.2,35.60,405.45,19553.8,549.26,1962,53.69,10,0,15.53,75,5,15.61,239855.89,6744.9,7964,3248,2.45,232604.59
543389,Sigachi Industries Ltd.,Chemicals,1,32.82,32.82,11.01,398.96,12.16,57.27,1.25,0.1,0.31,13.28,45.43,9.86,1.56,1824.11,54.7,429.9,36.4,11.81,1885.57
543917,Sigma Solve Ltd.,BPO/ITeS,10,10.28,1.03,17.57,65.05,63.28,19.32,4.1,0,0.29,28.91,73.22,0,0,391.73,382.45,579.25,330.05,1.76,396.51
543990,Signatureglobal (India) Ltd.,Construction - Real Estate,1,14.05,14.05,60.77,1240.55,88.30,16.32,1.58,0,1.36,3.86,69.63,0,13.64,20844.76,1482.95,1569.95,446.45,3.52,21756.82
512131,Signet Industries Ltd.,Trading,10,29.44,2.94,74.92,1213.04,412.04,15.45,5.25,0.5,1.5,6.5,72.57,0,0,212.06,70.32,97,47.3,2.05,530.82
544117,Signpost India Ltd.,Advertising & Media,2,10.69,5.35,37.44,387.44,72.49,44.05,8.24,0,0.64,28.5,74.93,0,0.45,1225.88,230.85,460.2,212.45,2.17,1342.81
523606,Sika Interplant Systems Ltd.,Engineering - Industrial Equipments,10,4.24,0.42,256.26,106.03,250.07,19.36,46.11,0,0,11,71.72,0,2.77,1059.43,2408.9,3548,892,3.98,1036.03
524642,Sikozy Realtors Ltd.,Construction - Real Estate,1,4.46,4.46,0.05,0,0.00,-0.14,-0.03,0,0,-25.12,0.27,0,0,4.95,1.07,1.71,0.73,2.34,5.02
521194,SIL Investments Ltd.,Finance - NBFC,10,10.61,1.06,1663.09,50.96,48.03,30.02,22.51,2.5,0,1.52,63.79,0,0.15,603.86,556.1,650,314.65,2.07,554.36
531738,Silicon Valley Infotech Ltd.,Finance - Investment,1,12.97,12.97,-0.04,0,0.00,-0.24,-0.02,0,-5.22,-426.3,2.74,0,0,0.39,0.03,0.03,0.03,1.00,0.33
531635,Silver Oak (India) Ltd.,Breweries & Distilleries,10,3.79,0.38,-18.81,0.01,0.03,-0.88,-4.12,0,-1.45,0,64.71,0,0,37.92,105.05,100.05,44.05,2.27,45.92
543525,Silver Touch Technologies Ltd.,IT - Hardware,10,12.68,1.27,88.44,227.28,179.24,16.06,12.48,0,0.1,15.64,74.36,1.11,0,950.25,739.95,869.95,530,1.64,955.51
500389,Silverline Technologies Ltd.,IT - Software,10,59.98,6.00,4,3.02,0.50,-1.28,0,0,1.02,1.3,0.01,0,1.17,63.4,10.78,10.57,3.28,3.22,99.5
